,0,1,2,3
1009,ba,ba_construction,黄秀英被分析描述了,0
1010,ba,ba_construction,那些男人的水管工把大衣穿了,1
1011,ba,ba_construction,那些男人的水管工被大衣穿了,0
1012,ba,ba_construction,有个司机的主管把孟杰的电影检查了,1
1013,ba,ba_construction,有个司机的主管被孟杰的电影检查了,0
1014,ba,ba_construction,吴宇涛的美发师把玻璃搞乱了,1
1015,ba,ba_construction,吴宇涛的美发师被玻璃搞乱了,0
1016,ba,ba_construction,徐伟的水管工把手套穿了,1
1017,ba,ba_construction,徐伟的水管工被手套穿了,0
1018,ba,ba_construction,苏金燕把电脑拿了,1
1019,ba,ba_construction,苏金燕被电脑拿了,0
1020,ba,ba_construction,政治把大学转移了,1
1021,ba,ba_construction,政治被大学转移了,0
1022,ba,ba_construction,那个患者的同事把故事记住了,1
1023,ba,ba_construction,那个患者的同事被故事记住了,0
1024,ba,ba_construction,有些家伙把长椅打扫了,1
1025,ba,ba_construction,有些家伙被长椅打扫了,0
1026,ba,ba_construction,那个女士的学员把视窗打破了,1
1027,ba,ba_construction,那个女士的学员被视窗打破了,0
1028,ba,ba_construction,张敏敏的表亲把牙齿带了,1
1029,ba,ba_construction,张敏敏的表亲被牙齿带了,0
1030,ba,ba_construction,那个行人的牙医把概要忘记了,1
1031,ba,ba_construction,那个行人的牙医被概要忘记了,0
1032,ba,ba_construction,张静把椅子打扫了,1
1033,ba,ba_construction,张静被椅子打扫了,0
1034,ba,ba_construction,万智芸把胡艺珍的文章扫描了,1
1035,ba,ba_construction,万智芸被胡艺珍的文章扫描了,0
1036,ba,ba_construction,吴美琳把饭店记住了,1
1037,ba,ba_construction,吴美琳被饭店记住了,0
1038,ba,ba_construction,张静把学校摆脱了,1
1039,ba,ba_construction,张静被学校摆脱了,0
1040,ba,ba_construction,陈天瑜把卜泽伟的故事检查了,1
1041,ba,ba_construction,陈天瑜被卜泽伟的故事检查了,0
1042,ba,ba_construction,有个男人把论文检查了,1
1043,ba,ba_construction,有个男人被论文检查了,0
1044,ba,ba_construction,高屹森把眼镜搞乱了,1
1045,ba,ba_construction,高屹森被眼镜搞乱了,0
1046,ba,ba_construction,陈志同的孙子把披肩洗了,1
1047,ba,ba_construction,陈志同的孙子被披肩洗了,0
1048,ba,ba_construction,赵唱的父亲们把评论忘记了,1
1049,ba,ba_construction,赵唱的父亲们被评论忘记了,0
1050,ba,ba_construction,杨敏娟把山讨论了,1
1051,ba,ba_construction,杨敏娟被山讨论了,0
1052,ba,ba_construction,莫奈把番茄清洗了,1
1053,ba,ba_construction,莫奈被番茄清洗了,0
1054,ba,ba_construction,孙晓聪把花瓶找了,1
1055,ba,ba_construction,孙晓聪被花瓶找了,0
1056,ba,ba_construction,这个行人把卡车打破了,1
1057,ba,ba_construction,这个行人被卡车打破了,0
1058,ba,ba_construction,张婷把冰川讨论了,1
1059,ba,ba_construction,张婷被冰川讨论了,0
1060,ba,ba_construction,高晗把艺术画廊举了,1
1061,ba,ba_construction,高晗被艺术画廊举了,0
1062,ba,ba_construction,罗西的母亲把咖啡店找了,1
1063,ba,ba_construction,罗西的母亲被咖啡店找了,0
1064,ba,ba_construction,印象派把张伟的文章研究了,1
1065,ba,ba_construction,印象派被张伟的文章研究了,0
1066,ba,ba_construction,这个参议员的同学们把图书馆转移了,1
1067,ba,ba_construction,这个参议员的同学们被图书馆转移了,0
1068,ba,ba_construction,丁雅静的丈夫把西班牙描述了,1
1069,ba,ba_construction,丁雅静的丈夫被西班牙描述了,0
1070,ba,ba_construction,有些校友的前男友把哈佛大学转移了,1
1071,ba,ba_construction,有些校友的前男友被哈佛大学转移了,0
1072,ba,ba_construction,这个参议员的孙子把卡车扔了,1
1073,ba,ba_construction,这个参议员的孙子被卡车扔了,0
1074,ba,ba_construction,有些年轻人把分析忘记了,1
1075,ba,ba_construction,有些年轻人被分析忘记了,0
1076,ba,ba_construction,梁楠把高宁的故事检查了,1
1077,ba,ba_construction,梁楠被高宁的故事检查了,0
1078,ba,ba_construction,赵菁菁的兄弟把电影院摆脱了,1
1079,ba,ba_construction,赵菁菁的兄弟被电影院摆脱了,0
1080,ba,ba_construction,李淑华把委员会调查了,1
1081,ba,ba_construction,李淑华被委员会调查了,0
1082,ba,ba_construction,王润东把医院讨论了,1
1083,ba,ba_construction,王润东被医院讨论了,0
1084,ba,ba_construction,庞华的祖母把概要扫描了,1
1085,ba,ba_construction,庞华的祖母被概要扫描了,0
1086,ba,ba_construction,耶稣把学校转移了,1
1087,ba,ba_construction,耶稣被学校转移了,0
1088,ba,ba_construction,丘陵把哈佛大学转移了,1
1089,ba,ba_construction,丘陵被哈佛大学转移了,0
1090,ba,ba_construction,江洋的肿瘤医师把披肩洗了,1
1091,ba,ba_construction,江洋的肿瘤医师被披肩洗了,0
1092,ba,ba_construction,王淑珍把图书带了,1
1093,ba,ba_construction,王淑珍被图书带了,0
1094,ba,ba_construction,李悦的同事把委员会调查了,1
1095,ba,ba_construction,李悦的同事被委员会调查了,0
1096,ba,ba_construction,张欣然把眼睛找了,1
1097,ba,ba_construction,张欣然被眼睛找了,0
1098,ba,ba_construction,徐黄把汽车搞乱了,1
1099,ba,ba_construction,徐黄被汽车搞乱了,0
1100,ba,ba_construction,这个男演员的孙子把高中找了,1
1101,ba,ba_construction,这个男演员的孙子被高中找了,0
1102,ba,ba_construction,马娟的祖母把图片举了,1
1103,ba,ba_construction,马娟的祖母被图片举了,0
1104,ba,ba_construction,公司把赵菁菁的故事忘记了,1
1105,ba,ba_construction,公司被赵菁菁的故事忘记了,0
1106,ba,ba_construction,这个司机把医院描述了,1
1107,ba,ba_construction,这个司机被医院描述了,0
1108,ba,ba_construction,这些行人把公园搞乱了,1
1109,ba,ba_construction,这些行人被公园搞乱了,0
1110,ba,ba_construction,张涛把大学校园描述了,1
1111,ba,ba_construction,张涛被大学校园描述了,0
1112,ba,ba_construction,自行车把图书馆转移了,1
1113,ba,ba_construction,自行车被图书馆转移了,0
1114,ba,ba_construction,张琴把山讨论了,1
1115,ba,ba_construction,张琴被山讨论了,0
1116,ba,ba_construction,这些患者的客人把图书馆搞乱了,1
1117,ba,ba_construction,这些患者的客人被图书馆搞乱了,0
1118,ba,ba_construction,这个司机把小册子描述了,1
1119,ba,ba_construction,这个司机被小册子描述了,0
1120,ba,ba_construction,马萌把毛衣穿了,1
1121,ba,ba_construction,马萌被毛衣穿了,0
1122,ba,ba_construction,赵梦婷把山记住了,1
1123,ba,ba_construction,赵梦婷被山记住了,0
1124,ba,ba_construction,博物馆把照片拿了,1
1125,ba,ba_construction,博物馆被照片拿了,0
1126,ba,ba_construction,赵佳莹把银行讨论了,1
1127,ba,ba_construction,赵佳莹被银行讨论了,0
1128,ba,ba_construction,吴美琳把咖啡馆描述了,1
1129,ba,ba_construction,吴美琳被咖啡馆描述了,0
1130,ba,ba_construction,那些出纳员把赵佳莹的书忘记了,1
1131,ba,ba_construction,那些出纳员被赵佳莹的书忘记了,0
1132,ba,ba_construction,王淑萍把叉子扔了,1
1133,ba,ba_construction,王淑萍被叉子扔了,0
1134,ba,ba_construction,有些医生的合作人把连衣裙穿了,1
1135,ba,ba_construction,有些医生的合作人被连衣裙穿了,0
1136,ba,ba_construction,严莉莉把银行打扫了,1
1137,ba,ba_construction,严莉莉被银行打扫了,0
1138,ba,ba_construction,林雨桐把银行描述了,1
1139,ba,ba_construction,林雨桐被银行描述了,0
1140,ba,ba_construction,张琴把张红梅的书扫描了,1
1141,ba,ba_construction,张琴被张红梅的书扫描了,0
1142,ba,ba_construction,有些孩子们把公园搞乱了,1
1143,ba,ba_construction,有些孩子们被公园搞乱了,0
1144,ba,ba_construction,杨桂英的前夫把菌类举了,1
1145,ba,ba_construction,杨桂英的前夫被菌类举了,0
1146,ba,ba_construction,韩梅梅把银行搞乱了,1
1147,ba,ba_construction,韩梅梅被银行搞乱了,0
1148,ba,ba_construction,赵诗涵把脸带了,1
1149,ba,ba_construction,赵诗涵被脸带了,0
1150,ba,ba_construction,梅丽的祖母把屏幕带了,1
1151,ba,ba_construction,梅丽的祖母被屏幕带了,0
1152,ba,ba_construction,吴宇涛把屏幕打破了,1
1153,ba,ba_construction,吴宇涛被屏幕打破了,0
1154,ba,ba_construction,刘丽把图书馆搞乱了,1
1155,ba,ba_construction,刘丽被图书馆搞乱了,0
1156,ba,ba_construction,有个人把地毯搞乱了,1
1157,ba,ba_construction,有个人被地毯搞乱了,0
1158,ba,ba_construction,于凯丽的承办商把敞篷车打破了,1
1159,ba,ba_construction,于凯丽的承办商被敞篷车打破了,0
1160,ba,ba_construction,周慧敏把王梦的纪录片扫描了,1
1161,ba,ba_construction,周慧敏被王梦的纪录片扫描了,0
1162,ba,ba_construction,张婷把窗口扔了,1
1163,ba,ba_construction,张婷被窗口扔了,0
1164,ba,ba_construction,有个女士的美发师把论文记住了,1
1165,ba,ba_construction,有个女士的美发师被论文记住了,0
1166,ba,ba_construction,周通把艺术画廊摆脱了,1
1167,ba,ba_construction,周通被艺术画廊摆脱了,0
1168,ba,ba_construction,韩娟把医院调查了,1
1169,ba,ba_construction,韩娟被医院调查了,0
1170,ba,ba_construction,洪燕平把政府调查了,1
1171,ba,ba_construction,洪燕平被政府调查了,0
1172,ba,ba_construction,樊颖把杯子扔了,1
1173,ba,ba_construction,樊颖被杯子扔了,0
1174,ba,ba_construction,陈天瑜把学校描述了,1
1175,ba,ba_construction,陈天瑜被学校描述了,0
1176,ba,ba_construction,姚美杏把脚扔了,1
1177,ba,ba_construction,姚美杏被脚扔了,0
1178,ba,ba_construction,刘振平的侄女把短裙洗了,1
1179,ba,ba_construction,刘振平的侄女被短裙洗了,0
1180,ba,ba_construction,杨桂英把学校调查了,1
1181,ba,ba_construction,杨桂英被学校调查了,0
1182,ba,ba_construction,王皓把李思佳的传单忘记了,1
1183,ba,ba_construction,王皓被李思佳的传单忘记了,0
1184,ba,ba_construction,路德教会把文章扫描了,1
1185,ba,ba_construction,路德教会被文章扫描了,0
1186,ba,ba_construction,汪乐知把医院搞乱了,1
1187,ba,ba_construction,汪乐知被医院搞乱了,0
1188,ba,ba_construction,赵梦婷把宋瑞芝的书描述了,1
1189,ba,ba_construction,赵梦婷被宋瑞芝的书描述了,0
1190,ba,ba_construction,王鑫把陈俊的文章带了,1
1191,ba,ba_construction,王鑫被陈俊的文章带了,0
1192,ba,ba_construction,那些出纳员的父亲们把湖带了,1
1193,ba,ba_construction,那些出纳员的父亲们被湖带了,0
1194,ba,ba_construction,金砚秋把玻璃打扫了,1
1195,ba,ba_construction,金砚秋被玻璃打扫了,0
1196,ba,ba_construction,卞紫薇的伙伴把戏剧扫描了,1
1197,ba,ba_construction,卞紫薇的伙伴被戏剧扫描了,0
1198,ba,ba_construction,周通的美发师把艺术画廊卖了,1
1199,ba,ba_construction,周通的美发师被艺术画廊卖了,0
1200,ba,ba_construction,王秀英的兄弟把图书馆打扫了,1
1201,ba,ba_construction,王秀英的兄弟被图书馆打扫了,0
1202,ba,ba_construction,周敏娜把艺术画廊讨论了,1
1203,ba,ba_construction,周敏娜被艺术画廊讨论了,0
1204,ba,ba_construction,那个出纳员的肿瘤医师把连衣裙举了,1
1205,ba,ba_construction,那个出纳员的肿瘤医师被连衣裙举了,0
1206,ba,ba_construction,王磊把鱼清洗了,1
1207,ba,ba_construction,王磊被鱼清洗了,0
1208,ba,ba_construction,许好的祖母把大衣找了,1
1209,ba,ba_construction,许好的祖母被大衣找了,0
1210,ba,ba_construction,舒婷把小山描述了,1
1211,ba,ba_construction,舒婷被小山描述了,0
1212,ba,ba_construction,那些青少年把分析扫描了,1
1213,ba,ba_construction,那些青少年被分析扫描了,0
1214,ba,ba_construction,毛毅把董玉洁的舞台剧讨论了,1
1215,ba,ba_construction,毛毅被董玉洁的舞台剧讨论了,0
1216,ba,ba_construction,那个女演员把飞机打破了,1
1217,ba,ba_construction,那个女演员被飞机打破了,0
1218,ba,ba_construction,刘丽的学员把飞机卖了,1
1219,ba,ba_construction,刘丽的学员被飞机卖了,0
1220,ba,ba_construction,孙龙把围巾洗了,1
1221,ba,ba_construction,孙龙被围巾洗了,0
1222,ba,ba_construction,于凯丽把白饭找了,1
1223,ba,ba_construction,于凯丽被白饭找了,0
1224,ba,ba_construction,梁毅把鸟拿了,1
1225,ba,ba_construction,梁毅被鸟拿了,0
1226,ba,ba_construction,杨颖把报告记住了,1
1227,ba,ba_construction,杨颖被报告记住了,0
1228,ba,ba_construction,那个青少年把地毯清洗了,1
1229,ba,ba_construction,那个青少年被地毯清洗了,0
1230,ba,ba_construction,魏新宇把冰川记住了,1
1231,ba,ba_construction,魏新宇被冰川记住了,0
1232,ba,ba_construction,有个年轻人把围巾穿了,1
1233,ba,ba_construction,有个年轻人被围巾穿了,0
1234,ba,ba_construction,郝良帅把黄秀英的书研究了,1
1235,ba,ba_construction,郝良帅被黄秀英的书研究了,0
1236,ba,ba_construction,论文把报告讨论了,1
1237,ba,ba_construction,论文被报告讨论了,0
1238,ba,ba_construction,李思彤的员工把论文记住了,1
1239,ba,ba_construction,李思彤的员工被论文记住了,0
1240,ba,ba_construction,这个人把手套洗了,1
1241,ba,ba_construction,这个人被手套洗了,0
1242,ba,ba_construction,游欢欢把高中打扫了,1
1243,ba,ba_construction,游欢欢被高中打扫了,0
1244,ba,ba_construction,这个舞蹈家的美发师把版画清洗了,1
1245,ba,ba_construction,这个舞蹈家的美发师被版画清洗了,0
1246,ba,ba_construction,大家把大学调查了,1
1247,ba,ba_construction,大家被大学调查了,0
1248,ba,ba_construction,孔薇把鞋子搞乱了,1
1249,ba,ba_construction,孔薇被鞋子搞乱了,0
1250,ba,ba_construction,卜泽伟把协会调查了,1
1251,ba,ba_construction,卜泽伟被协会调查了,0
1252,ba,ba_construction,王金凤把小册子描述了,1
1253,ba,ba_construction,王金凤被小册子描述了,0
1254,ba,ba_construction,有个女孩把陈晶的短文研究了,1
1255,ba,ba_construction,有个女孩被陈晶的短文研究了,0
1256,ba,ba_construction,有个患者的律师把叉子打破了,1
1257,ba,ba_construction,有个患者的律师被叉子打破了,0
1258,ba,ba_construction,高婷婷把孔薇的展出扫描了,1
1259,ba,ba_construction,高婷婷被孔薇的展出扫描了,0
1260,ba,ba_construction,杨颖的妹妹把图书扫描了,1
1261,ba,ba_construction,杨颖的妹妹被图书扫描了,0
1262,ba,ba_construction,毛毅的牙医把砂锅菜找了,1
1263,ba,ba_construction,毛毅的牙医被砂锅菜找了,0
1264,ba,ba_construction,许好把台灯拿了,1
1265,ba,ba_construction,许好被台灯拿了,0
1266,ba,ba_construction,齐燕把敞篷车打破了,1
1267,ba,ba_construction,齐燕被敞篷车打破了,0
1268,ba,ba_construction,詹静芳把杯子搞乱了,1
1269,ba,ba_construction,詹静芳被杯子搞乱了,0
1270,ba,ba_construction,陈哲把河清洗了,1
1271,ba,ba_construction,陈哲被河清洗了,0
1272,ba,ba_construction,这些女人的前男友把政府调查了,1
1273,ba,ba_construction,这些女人的前男友被政府调查了,0
1274,ba,ba_construction,李文清的参议员把赵文达绘画举了,1
1275,ba,ba_construction,李文清的参议员被赵文达绘画举了,0
1276,ba,ba_construction,林泽轩把赵诗涵的评论描述了,1
1277,ba,ba_construction,林泽轩被赵诗涵的评论描述了,0
1278,ba,ba_construction,刘超的兄弟把鱼卖了,1
1279,ba,ba_construction,刘超的兄弟被鱼卖了,0
1280,ba,ba_construction,学校把鱼卖了,1
1281,ba,ba_construction,学校被鱼卖了,0
1282,ba,ba_construction,陈哲把帽子洗了,1
1283,ba,ba_construction,陈哲被帽子洗了,0
1284,ba,ba_construction,孙领把马车打破了,1
1285,ba,ba_construction,孙领被马车打破了,0
1286,ba,ba_construction,有些青少年把图书馆摆脱了,1
1287,ba,ba_construction,有些青少年被图书馆摆脱了,0
1288,ba,ba_construction,杨铭把组织机构转移了,1
1289,ba,ba_construction,杨铭被组织机构转移了,0
1290,ba,ba_construction,高屹森把地毯卖了,1
1291,ba,ba_construction,高屹森被地毯卖了,0
1292,ba,ba_construction,那些男演员的朋友把帽子洗了,1
1293,ba,ba_construction,那些男演员的朋友被帽子洗了,0
1294,ba,ba_construction,陈红把学校调查了,1
1295,ba,ba_construction,陈红被学校调查了,0
1296,ba,ba_construction,有个女士的老师把狗卖了,1
1297,ba,ba_construction,有个女士的老师被狗卖了,0
1298,ba,ba_construction,齐燕把碟子打破了,1
1299,ba,ba_construction,齐燕被碟子打破了,0
1300,ba,ba_construction,崔兆亮把大学转移了,1
1301,ba,ba_construction,崔兆亮被大学转移了,0
1302,ba,ba_construction,周慧敏的孙女把猪肉卖了,1
1303,ba,ba_construction,周慧敏的孙女被猪肉卖了,0
1304,ba,ba_construction,杨桂英表亲把衬衫举了,1
1305,ba,ba_construction,杨桂英表亲被衬衫举了,0
1306,ba,ba_construction,刘振平把杂货商店搞乱了,1
1307,ba,ba_construction,刘振平被杂货商店搞乱了,0
1308,ba,ba_construction,有个参议员把牛找了,1
1309,ba,ba_construction,有个参议员被牛找了,0
1310,ba,ba_construction,李文清把杂货店找了,1
1311,ba,ba_construction,李文清被杂货店找了,0
1312,ba,ba_construction,林雨桐的朋友把电脑打破了,1
1313,ba,ba_construction,林雨桐的朋友被电脑打破了,0
1314,ba,ba_construction,凌菲的勤杂工把张欣然的短文忘记了,1
1315,ba,ba_construction,凌菲的勤杂工被张欣然的短文忘记了,0
1316,ba,ba_construction,陈天瑜把分析扫描了,1
1317,ba,ba_construction,陈天瑜被分析扫描了,0
1318,ba,ba_construction,卜泽伟的参议员把博物馆打扫了,1
1319,ba,ba_construction,卜泽伟的参议员被博物馆打扫了,0
1320,ba,ba_construction,严莉莉把沙发打扫了,1
1321,ba,ba_construction,严莉莉被沙发打扫了,0
1322,ba,ba_construction,李林把图书馆转移了,1
1323,ba,ba_construction,李林被图书馆转移了,0
1324,ba,ba_construction,这些儿童的孙女把立法机关调查了,1
1325,ba,ba_construction,这些儿童的孙女被立法机关调查了,0
1326,ba,ba_construction,这些男服务员的丈夫把夏雨琳的电影描述了,1
1327,ba,ba_construction,这些男服务员的丈夫被夏雨琳的电影描述了,0
1328,ba,ba_construction,那些成人把袜子洗了,1
1329,ba,ba_construction,那些成人被袜子洗了,0
1330,ba,ba_construction,马可把银行记住了,1
1331,ba,ba_construction,马可被银行记住了,0
1332,ba,ba_construction,夏雨琳把脚打扫了,1
1333,ba,ba_construction,夏雨琳被脚打扫了,0
1334,ba,ba_construction,这个司机的儿子们把披肩找了,1
1335,ba,ba_construction,这个司机的儿子们被披肩找了,0
1336,ba,ba_construction,李小红把概要扫描了,1
1337,ba,ba_construction,李小红被概要扫描了,0
1338,ba,ba_construction,赵诗涵的老师把学校搞乱了,1
1339,ba,ba_construction,赵诗涵的老师被学校搞乱了,0
1340,ba,ba_construction,许凯的最好的朋友把汽车拿了,1
1341,ba,ba_construction,许凯的最好的朋友被汽车拿了,0
1342,ba,ba_construction,李小红把披肩穿了,1
1343,ba,ba_construction,李小红被披肩穿了,0
1344,ba,ba_construction,王婷婷把眼睛带了,1
1345,ba,ba_construction,王婷婷被眼睛带了,0
1346,ba,ba_construction,陈天瑜把崔思雨的小册子研究了,1
1347,ba,ba_construction,陈天瑜被崔思雨的小册子研究了,0
1348,ba,ba_construction,周通把裤子举了,1
1349,ba,ba_construction,周通被裤子举了,0
1350,ba,ba_construction,牛把立法机关转移了,1
1351,ba,ba_construction,牛被立法机关转移了,0
1352,ba,ba_construction,周敏娜的主管把电影检查了,1
1353,ba,ba_construction,周敏娜的主管被电影检查了,0
1354,ba,ba_construction,薛雯把电影忘记了,1
1355,ba,ba_construction,薛雯被电影忘记了,0
1356,ba,ba_construction,这些女孩的孙女把连衣裙洗了,1
1357,ba,ba_construction,这些女孩的孙女被连衣裙洗了,0
1358,ba,ba_construction,王玉珍表亲把女士衬衫洗了,1
1359,ba,ba_construction,王玉珍表亲被女士衬衫洗了,0
1360,ba,ba_construction,王婷婷把卡车找了,1
1361,ba,ba_construction,王婷婷被卡车找了,0
1362,ba,ba_construction,有个老人把大衣穿了,1
1363,ba,ba_construction,有个老人被大衣穿了,0
1364,ba,ba_construction,这个男子的伙伴把棒冰带了,1
1365,ba,ba_construction,这个男子的伙伴被棒冰带了,0
1366,ba,ba_construction,辣椒把大学转移了,1
1367,ba,ba_construction,辣椒被大学转移了,0
1368,ba,ba_construction,赵诗涵把丘陵摆脱了,1
1369,ba,ba_construction,赵诗涵被丘陵摆脱了,0
1370,ba,ba_construction,齐燕把衬衫找了,1
1371,ba,ba_construction,齐燕被衬衫找了,0
1372,ba,ba_construction,秦可岚的皮肤科医生把黄瓜卖了,1
1373,ba,ba_construction,秦可岚的皮肤科医生被黄瓜卖了,0
1374,ba,ba_construction,郑沁欣把组织机构调查了,1
1375,ba,ba_construction,郑沁欣被组织机构调查了,0
1376,ba,ba_construction,王月把独轮车扔了,1
1377,ba,ba_construction,王月被独轮车扔了,0
1378,ba,ba_construction,刘霞的兄弟把电脑打破了,1
1379,ba,ba_construction,刘霞的兄弟被电脑打破了,0
1380,ba,ba_construction,那个女孩把报纸文章扫描了,1
1381,ba,ba_construction,那个女孩被报纸文章扫描了,0
1382,ba,ba_construction,吴宇涛把分析检查了,1
1383,ba,ba_construction,吴宇涛被分析检查了,0
1384,ba,ba_construction,李悦把马可的书忘记了,1
1385,ba,ba_construction,李悦被马可的书忘记了,0
1386,ba,ba_construction,那个校友把分析检查了,1
1387,ba,ba_construction,那个校友被分析检查了,0
1388,ba,ba_construction,刘雨欣把张涛的传单扫描了,1
1389,ba,ba_construction,刘雨欣被张涛的传单扫描了,0
1390,ba,ba_construction,这个儿童把蘑菇举了,1
1391,ba,ba_construction,这个儿童被蘑菇举了,0
1392,ba,ba_construction,王皓把图书检查了,1
1393,ba,ba_construction,王皓被图书检查了,0
1394,ba,ba_construction,大家把女士衬衫洗了,1
1395,ba,ba_construction,大家被女士衬衫洗了,0
1396,ba,ba_construction,杨波的父亲把杂货商店描述了,1
1397,ba,ba_construction,杨波的父亲被杂货商店描述了,0
1398,ba,ba_construction,张欣然把鹿找了,1
1399,ba,ba_construction,张欣然被鹿找了,0
1400,ba,ba_construction,孙文把鞋子洗了,1
1401,ba,ba_construction,孙文被鞋子洗了,0
1402,ba,ba_construction,许逸航母亲把蛇拿了,1
1403,ba,ba_construction,许逸航母亲被蛇拿了,0
1404,ba,ba_construction,陈志同把帽子穿了,1
1405,ba,ba_construction,陈志同被帽子穿了,0
1406,ba,ba_construction,郝良帅的祖母把学校摆脱了,1
1407,ba,ba_construction,郝良帅的祖母被学校摆脱了,0
1408,ba,ba_construction,陈红的文章把立法机关转移了,1
1409,ba,ba_construction,陈红的文章被立法机关转移了,0
1410,ba,ba_construction,谢梦梦把赵文达的小册子检查了,1
1411,ba,ba_construction,谢梦梦被赵文达的小册子检查了,0
1412,ba,ba_construction,那个儿童把地毯打扫了,1
1413,ba,ba_construction,那个儿童被地毯打扫了,0
1414,ba,ba_construction,叶凯琳把地毯拿了,1
1415,ba,ba_construction,叶凯琳被地毯拿了,0
1416,ba,ba_construction,吕小莲的母亲把公园打扫了,1
1417,ba,ba_construction,吕小莲的母亲被公园打扫了,0
1418,ba,ba_construction,沈佳宜把长椅打破了,1
1419,ba,ba_construction,沈佳宜被长椅打破了,0
1420,ba,ba_construction,那些女孩把许好的书忘记了,1
1421,ba,ba_construction,那些女孩被许好的书忘记了,0
1422,ba,ba_construction,王刚把政府调查了,1
1423,ba,ba_construction,王刚被政府调查了,0
1424,ba,ba_construction,孙晓聪的伴侣把哈佛大学摆脱了,1
1425,ba,ba_construction,孙晓聪的伴侣被哈佛大学摆脱了,0
1426,ba,ba_construction,刘思源把章鱼举了,1
1427,ba,ba_construction,刘思源被章鱼举了,0
1428,ba,ba_construction,学校把高中讨论了,1
1429,ba,ba_construction,学校被高中讨论了,0
1430,ba,ba_construction,蔡文璐把西班牙调查了,1
1431,ba,ba_construction,蔡文璐被西班牙调查了,0
1432,ba,ba_construction,温斯顿·丘吉尔把椅子拿了,1
1433,ba,ba_construction,温斯顿·丘吉尔被椅子拿了,0
1434,ba,ba_construction,那些顾客把仙人掌找了,1
1435,ba,ba_construction,那些顾客被仙人掌找了,0
1436,ba,ba_construction,那些女服务员把杯子扔了,1
1437,ba,ba_construction,那些女服务员被杯子扔了,0
1438,ba,ba_construction,樊颖把冰川摆脱了,1
1439,ba,ba_construction,樊颖被冰川摆脱了,0
1440,ba,ba_construction,王月的导师把李天月的评论扫描了,1
1441,ba,ba_construction,王月的导师被李天月的评论扫描了,0
1442,ba,ba_construction,孙一飞把报告记住了,1
1443,ba,ba_construction,孙一飞被报告记住了,0
1444,ba,ba_construction,林惠把学校描述了,1
1445,ba,ba_construction,林惠被学校描述了,0
1446,ba,ba_construction,王金凤把高中摆脱了,1
1447,ba,ba_construction,王金凤被高中摆脱了,0
1448,ba,ba_construction,有些患者把花瓶举了,1
1449,ba,ba_construction,有些患者被花瓶举了,0
1450,ba,ba_construction,有个孩子们把沙发清洗了,1
1451,ba,ba_construction,有个孩子们被沙发清洗了,0
1452,ba,ba_construction,杨桂英把光带了,1
1453,ba,ba_construction,杨桂英被光带了,0
1454,ba,ba_construction,王婷婷把咖啡店摆脱了,1
1455,ba,ba_construction,王婷婷被咖啡店摆脱了,0
1456,ba,ba_construction,梁楠把高中清洗了,1
1457,ba,ba_construction,梁楠被高中清洗了,0
1458,ba,ba_construction,那个参议员的前男友把论文带了,1
1459,ba,ba_construction,那个参议员的前男友被论文带了,0
1460,ba,ba_construction,莫奈把纪录片忘记了,1
1461,ba,ba_construction,莫奈被纪录片忘记了,0
1462,ba,ba_construction,高晗把大衣洗了,1
1463,ba,ba_construction,高晗被大衣洗了,0
1464,ba,ba_construction,李文清把吴美琳的小册子检查了,1
1465,ba,ba_construction,李文清被吴美琳的小册子检查了,0
1466,ba,ba_construction,这个女服务员的朋友把帽子洗了,1
1467,ba,ba_construction,这个女服务员的朋友被帽子洗了,0
1468,ba,ba_construction,叶梓把滑板扔了,1
1469,ba,ba_construction,叶梓被滑板扔了,0
1470,ba,ba_construction,魏新宇把图书馆摆脱了,1
1471,ba,ba_construction,魏新宇被图书馆摆脱了,0
1472,ba,ba_construction,林泽轩把电脑找了,1
1473,ba,ba_construction,林泽轩被电脑找了,0
1474,ba,ba_construction,这个女士把学校转移了,1
1475,ba,ba_construction,这个女士被学校转移了,0
1476,ba,ba_construction,那些男人的足病医生把医院打扫了,1
1477,ba,ba_construction,那些男人的足病医生被医院打扫了,0
1478,ba,ba_construction,李莫言把报告描述了,1
1479,ba,ba_construction,李莫言被报告描述了,0
1480,ba,ba_construction,米雪儿把医院举了,1
1481,ba,ba_construction,米雪儿被医院举了,0
1482,ba,ba_construction,张光毅把花瓶扔了,1
1483,ba,ba_construction,张光毅被花瓶扔了,0
1484,ba,ba_construction,这些医生的参议员把夹克穿了,1
1485,ba,ba_construction,这些医生的参议员被夹克穿了,0
1486,ba,ba_construction,那个学生的水管工把报告研究了,1
1487,ba,ba_construction,那个学生的水管工被报告研究了,0
1488,ba,ba_construction,施月的前女友把独轮车打破了,1
1489,ba,ba_construction,施月的前女友被独轮车打破了,0
1490,ba,ba_construction,王雅慧把衬衫洗了,1
1491,ba,ba_construction,王雅慧被衬衫洗了,0
1492,ba,ba_construction,王子豪把独轮车扔了,1
1493,ba,ba_construction,王子豪被独轮车扔了,0
1494,ba,ba_construction,杜嘉怡把电影院摆脱了,1
1495,ba,ba_construction,杜嘉怡被电影院摆脱了,0
1496,ba,ba_construction,李倩倩把披肩带了,1
1497,ba,ba_construction,李倩倩被披肩带了,0
1498,ba,ba_construction,严莉莉把种类举了,1
1499,ba,ba_construction,严莉莉被种类举了,0
1500,ba,ba_construction,那个患者把地毯清洗了,1
